-2.000000, 6.250000
-1.996058, 6.242659
-1.833476, 5.358284
-1.293429, 3.195893
-0.541591, 1.181443
-1.634678, 4.468212
-1.630809, 4.457979
-0.051131, 0.203809
0.107001, 0.132630
-0.182266, 0.518362
-1.067286, 2.370773
1.325167, 0.609820
1.726926, 1.430490
0.272238, 0.128447
0.224377, 0.145282
-1.796672, 5.285139
1.068205, 0.406943
-1.924341, 5.946659
-0.990561, 2.250993
-0.807211, 1.686340
1.503923, 0.995568
0.126227, 0.066322
1.681044, 1.450959
0.061725, 0.285378
1.241718, 0.646779
-1.246319, 2.950298
1.545258, 0.993672
0.282456, 0.099693
-1.692902, 4.786703
1.261096, 0.673252
1.939564, 1.977671
-1.526593, 4.181240
1.575624, 1.087654
1.137935, 0.314059
-1.596335, 4.406109
-0.986757, 2.250861
-1.920633, 5.919842
-0.486490, 0.931983
0.715510, -0.000375
0.723692, -0.017708
1.010827, 0.294305
-1.975082, 6.196560
0.497627, 0.007454
-1.494150, 3.958361
0.470199, 0.081420
1.083713, 0.389684
-1.253857, 2.976746
-0.013113, 0.223244
0.038002, 0.306422
-0.736244, 1.619106
0.806810, 0.115365
-0.531013, 1.145721
1.505249, 0.994109
-0.516021, 1.080533
0.101010, 0.156022
-0.288662, 0.587116
0.170973, 0.029191
0.671914, 0.106777
-1.315433, 3.342402
1.323117, 0.611115
1.447622, 0.997708
1.076885, 0.399199
-1.789682, 5.274494
1.866919, 1.954671
-0.662864, 1.260310
-1.671614, 4.638088
-0.918741, 2.068362
-1.702951, 4.862247
0.704903, 0.026643
1.240634, 0.644241
-0.143155, 0.511345
0.276740, 0.116586
0.048812, 0.303501
0.346041, -0.075524
0.955034, 0.108304
1.486755, 1.014105
0.311869, -0.001037
1.858814, 1.942567
-0.665883, 1.271475
-0.428688, 0.784050
-1.292289, 3.188312
-1.552524, 4.312540
1.410723, 0.862472
1.244687, 0.653170
1.819549, 1.798837
1.617133, 1.299249
-1.444339, 3.682031
0.744749, -0.038740
-1.492050, 3.943548
-1.983639, 6.217629
-1.997989, 6.246262
-1.228192, 2.909214
0.347121, -0.076219
-0.500163, 1.000840
-1.892856, 5.703506
-0.140939, 0.506778
1.141372, 0.315009
-0.231061, 0.451635
-0.848384, 1.718269
1.413412, 0.875220
